val,time,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27
13.659448081178278,0.7040632119997099,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.714420051000161,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7295456009996997,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7090580699996281,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.6800323429997661,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.6916086350001933,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7156858009993812,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.6935074420007368,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.6903053929991074,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.6946914519994607,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7153158450000774,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7011061200000768,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.6895338690001154,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.6928245840008458,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7026727439997558,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.6898144130000219,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7437407289999101,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7087745649996577,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7035985699994853,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7570940059995337,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7022059279997848,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.6852015819995358,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7095654719996674,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7063605980001739,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7026284089997716,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.6890969390005921,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.695630694999636,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.6945784460003779,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7060236540000915,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.6955914350000967,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.6797115199997279,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,1.2584662469998875,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7008901259996492,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7043140719997609,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.6846551239996188,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.706839196999681,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.6993805300007807,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,1.2999584529998174,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7073276020000776,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.6942147499994462,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.6945850929996595,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.6807130369998049,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.8416589879998355,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.6838786289999916,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7077861790003226,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7069481180005823,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.6820959920005407,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7029370860000199,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.8776153999997405,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.690033627000048,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7012472030000936,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7003618159997131,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7037722049999502,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7075767169999381,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7821005699997841,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,1.4160868039998604,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7533928200000446,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7048720069997216,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,1.4129699120003352,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.6840654529996755,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7116388060003374,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7933819989993935,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7024398510002356,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7107566160002534,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.6975425989994619,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7056761879994156,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.6973264400003245,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7030672159999085,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.6855769630001305,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7266364990000511,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.6963713269997243,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7012214239994137,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.699524081999698,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7066430889999538,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7010309839997717,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
13.659448081178278,0.7447135969996452,1.0,5.2736631002524295,5.192583775450034,0.9277666336173431,1.0,1.0,-79.25286360361915,73.26562134387358,14.0,3.0,0.0,3.0,0.0,6.0,-51.061503493831616,1.0,1.1899819516481052,3.4175384914011193,0.6891957281477334,-41.828069719208926,-100.0,48.0,27.0,0.0,100.0,0.0,53.87040329522564,0.0
