val,time,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13
8.03842350045325,1.2273414870014676,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.03842350045325,1.055845318000138,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.03842350045325,1.378111641999567,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.03842350045325,1.1937511910000467,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.03842350045325,1.2132054729991069,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.03842350045325,1.0262658380015637,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.03842350045325,1.155215460999898,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.03842350045325,1.1686210580010084,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.03842350045325,1.140696628999649,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.03842350045325,1.2522919840012037,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.03842350045325,1.0454347580016474,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1897021439999662,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1115838089990575,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.2337785430008807,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.2139255459987908,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.2863048569997773,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0876281900000322,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.149900204000005,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0553404570000566,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1805714099991746,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0055531779999,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1410338539990335,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0655447090011876,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0715106200004811,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0620929779997823,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.159798280999894,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1157233789999736,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.4313299000004918,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.093348596999931,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.3257067360009387,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.2129436949999217,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.002634489999764,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.2407963209989248,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0877617160003865,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0889796840001509,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.3080606929997884,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.3414947199999006,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.133009459999812,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0665263350001624,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.2018861469987314,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1467541319998418,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.264886660999764,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0376844500005973,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0650852489998215,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1677201239999704,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.328200370000559,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.258970416000011,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.280026968999664,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0255435349990876,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,0.9977477309985261,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1657421439995233,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0007921849992272,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1018114580001566,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0946096749994467,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.07695415300077,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1944844429999648,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.098685081999065,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.042590287999701,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1662909670012596,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0750716119982826,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.132441491999998,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.160223548000431,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.582051428998966,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1453427579999698,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.126813934999518,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.6418293739989167,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1508120390008116,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1807167400002072,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.098143971999889,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1357832580015383,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.259992251998483,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.3295936200011056,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1747588430007454,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0237482500015176,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,0.9559634300003381,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1674318770001264,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0652079859992227,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,0.9675858430000517,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1620468630007963,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0272689459998219,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0296308840006532,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.2659550000007584,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1854799110005843,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0783722489995853,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.8899940549999883,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.2776424730000144,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.2454401899994991,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0087470340004074,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0661104259997956,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.235661329001232,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0737112919996434,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0089227500011475,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1468212399995537,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.2013599410001916,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.174532666000232,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1217248809989542,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,0.9568035200009035,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.080351698999948,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1430123039990576,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0693947139989177,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.2340603210013796,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0178232879989082,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0528734769995935,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.146104543000547,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.305990598999415,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.4281430299997737,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1012194590002764,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1159879509996244,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0903130970000348,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0852383639994514,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1316666260008788,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.5564437769990036,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.311136467000324,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1215783980005654,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1866702240004088,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.4244497189993126,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.2669993489998888,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1861351129991817,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.2733110310000484,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1141736709996621,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.263525282000046,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0362951420011086,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.1311097630004951,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0859242559999984,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.111019182999371,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,1.0149814229989715,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,0.8359767969996028,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,0.9801746550001553,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,0.8283068809996621,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
8.143327997959902,0.9644474249998893,1.0,1.0,1.0,0.7023267622178055,-8.014122558391938,9.483003624114016,-8.152781060782688,0.4778172150599702,6.9267238906638315,0.0,0.01,1.0,1.245751848587743,-10.0
